# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
820.000 -1.56376 2.17589 0.00844 -0.46151 -0.32633 -0.00094 -1.4539e-02 3.5760e-02 1.8495e-01 -1.0944e-04 3.3685e-04 2.7949e-03 0.01047 0.00966 0.01507 0.00241 0.00014 -0.00024 2.65269e-04 1.32161e-03 -1.0223595860e-02 -8.6367143657e-03 6.2435132829e-08 
830.000 -1.03429 -2.40731 -0.00403 0.53535 -0.20538 0.00144 1.4889e-02 -1.6848e-02 2.0880e-01 1.7586e-04 -5.5398e-05 3.1129e-03 0.01112 0.00911 0.01497 -0.00227 0.00063 -0.00013 3.26760e-04 1.35506e-03 -1.0223162420e-02 -8.5413411836e-03 9.1626241707e-08 
840.000 2.33090 0.88485 0.00220 -0.20470 0.56457 -0.00233 -1.0792e-02 -3.1486e-02 2.7063e-01 8.8993e-05 -4.8165e-04 4.0540e-03 0.00806 0.01220 0.01495 -0.00141 -0.00042 0.00049 5.55664e-04 1.33927e-03 -1.0222173882e-02 -8.3272409545e-03 1.1510288653e-07 
850.000 -2.34247 1.14684 -0.00189 -0.26702 -0.51534 0.00054 1.7090e-02 -3.1776e-02 2.2697e-01 -3.9024e-05 -4.4071e-04 3.3953e-03 0.00800 0.01224 0.01496 0.00129 -0.00033 -0.00059 3.91982e-04 1.30422e-03 -1.0223151347e-02 -8.5269503603e-03 4.9008934233e-08 
860.000 0.30013 -2.64641 -0.00296 0.56258 0.07698 -0.00016 -3.0019e-02 7.6495e-03 1.7447e-01 -2.5286e-04 8.2998e-05 2.5713e-03 0.01267 0.00768 0.01485 0.00059 0.00024 0.00070 2.28420e-04 1.32901e-03 -1.0223610427e-02 -8.6661825795e-03 8.3400312900e-08 
870.000 1.85793 1.76953 0.00996 -0.40585 0.41711 0.00124 1.9168e-02 2.9116e-02 2.4091e-01 -6.1348e-06 4.3153e-04 3.5867e-03 0.00883 0.01151 0.01486 -0.00219 0.00057 -0.00046 4.38261e-04 1.36116e-03 -1.0222681199e-02 -8.4232570087e-03 1.0333676787e-07 
880.000 -2.52631 0.10998 -0.00012 -0.03803 -0.59382 -0.00109 -3.4190e-02 9.7349e-04 2.7656e-01 -9.4821e-05 1.4893e-04 4.1175e-03 0.00768 0.01256 0.01496 -0.00033 0.00045 0.00061 5.71059e-04 1.31261e-03 -1.0222360733e-02 -8.3386951763e-03 8.6237404097e-08 
890.000 1.59451 -2.07891 0.00312 0.46382 0.34730 0.00065 2.9811e-03 -6.3776e-04 1.7825e-01 -6.0620e-05 -1.2056e-04 2.6306e-03 0.01014 0.01029 0.01476 0.00260 -0.00068 -0.00050 2.34395e-04 1.30815e-03 -1.0223656224e-02 -8.6811110635e-03 6.0319454273e-08 
900.000 0.90743 2.50233 -0.00030 -0.53502 0.18110 0.00006 -2.6404e-02 -1.8864e-02 2.0309e-01 -1.4334e-04 -1.3143e-04 3.0289e-03 0.01112 0.00910 0.01497 -0.00228 -0.00010 0.00053 3.10708e-04 1.34010e-03 -1.0223299451e-02 -8.5724890176e-03 8.2707513096e-08 
910.000 -2.38871 -0.79665 -0.00670 0.19443 -0.56028 -0.00092 2.5840e-02 2.6015e-02 2.7437e-01 1.4768e-04 2.0260e-04 4.1204e-03 0.00795 0.01220 0.01505 -0.00125 -0.00030 -0.00009 5.69795e-04 1.33919e-03 -1.0222130497e-02 -8.3131406793e-03 1.1238585470e-07 
920.000 2.31774 -1.04582 0.00770 0.26171 0.53534 0.00080 1.8768e-02 1.1134e-04 2.2605e-01 2.3277e-04 1.3795e-04 3.3841e-03 0.00802 0.01224 0.01494 0.00137 0.00049 0.00036 3.84669e-04 1.29475e-03 -1.0223050505e-02 -8.5436349684e-03 5.7733665745e-08 
930.000 -0.45285 2.66641 0.00068 -0.54972 -0.09749 -0.00091 1.5212e-03 2.1781e-02 1.8858e-01 5.6564e-05 7.5618e-05 2.8259e-03 0.01238 0.00777 0.01504 0.00077 -0.00050 0.00011 2.67317e-04 1.31756e-03 -1.0223554912e-02 -8.6386763504e-03 7.6013078345e-08 
940.000 -1.90308 -1.73734 0.00323 0.40607 -0.41478 0.00057 -1.1029e-02 -1.7082e-02 2.2564e-01 -1.9511e-04 -1.0814e-04 3.3756e-03 0.00919 0.01106 0.01495 -0.00232 0.00024 -0.00059 3.82835e-04 1.35206e-03 -1.0222800568e-02 -8.4879055258e-03 1.0328838969e-07 
950.000 2.49713 -0.01249 0.00039 0.02316 0.60272 -0.00017 -3.7794e-02 8.2809e-03 2.7007e-01 -2.9230e-04 2.0535e-05 4.0632e-03 0.00761 0.01255 0.01505 0.00010 -0.00029 -0.00002 5.54291e-04 1.30373e-03 -1.0222280229e-02 -8.3642556393e-03 9.1410635591e-08 
960.000 -1.65657 2.06651 -0.00383 -0.44907 -0.35318 -0.00031 2.4358e-02 -7.9647e-03 2.1115e-01 8.0229e-05 -5.2217e-05 3.1423e-03 0.00965 0.01059 0.01495 0.00245 -0.00013 -0.00064 3.32939e-04 1.29900e-03 -1.0223421934e-02 -8.5914868167e-03 5.6845326828e-08 
970.000 -0.85324 -2.49192 0.00046 0.54631 -0.17048 0.00197 5.6799e-04 1.9152e-03 1.7449e-01 1.4305e-04 -2.7699e-05 2.5775e-03 0.01188 0.00854 0.01477 -0.00200 -0.00025 0.00080 2.24886e-04 1.33287e-03 -1.0223510977e-02 -8.6657546213e-03 8.6808766974e-08 
980.000 2.37259 0.91320 0.00489 -0.20923 0.54983 -0.00125 3.5265e-02 2.7837e-04 2.7037e-01 1.1995e-04 6.6851e-05 4.0288e-03 0.00778 0.01245 0.01498 -0.00082 0.00034 -0.00057 5.46748e-04 1.32469e-03 -1.0222383013e-02 -8.3509493845e-03 1.0436844873e-07 
990.000 -2.29320 1.10120 0.00214 -0.26219 -0.53319 -0.00097 -3.0702e-02 1.2943e-02 2.4931e-01 -1.6969e-04 2.7362e-04 3.7201e-03 0.00786 0.01242 0.01492 0.00110 0.00059 0.00023 4.68109e-04 1.28578e-03 -1.0222823611e-02 -8.4689352033e-03 5.6264907226e-08 
1000.000 0.57251 -2.59128 0.00235 0.55631 0.12055 0.00110 1.4738e-02 1.6701e-02 1.7146e-01 7.6573e-05 1.5654e-04 2.5385e-03 0.01247 0.00786 0.01486 0.00109 0.00005 -0.00073 2.19496e-04 1.31541e-03 -1.0223599775e-02 -8.6886922891e-03 8.6150704295e-08 
1010.000 1.86857 1.86230 0.00028 -0.40790 0.39416 -0.00189 -9.1000e-03 -2.1799e-02 2.2755e-01 1.3431e-04 -2.1838e-04 3.3992e-03 0.00907 0.01116 0.01497 -0.00222 0.00002 0.00074 3.88525e-04 1.33635e-03 -1.0222963328e-02 -8.4980909202e-03 8.5499216943e-08 
1020.000 -2.48128 0.12616 -0.00326 -0.03420 -0.60535 0.00230 2.3601e-02 -1.9670e-02 2.6806e-01 1.4802e-04 -3.7570e-04 4.0244e-03 0.00761 0.01261 0.01499 0.00013 -0.00049 -0.00011 5.44841e-04 1.29312e-03 -1.0222308674e-02 -8.3843518499e-03 8.7172621853e-08 
1030.000 1.73824 -1.93172 0.00501 0.44164 0.37841 -0.00041 -4.8467e-03 -2.2322e-02 2.1194e-01 -8.3864e-05 -1.4189e-04 3.1674e-03 0.00974 0.01046 0.01500 0.00246 0.00049 0.00009 3.37432e-04 1.29703e-03 -1.0223263194e-02 -8.5888029693e-03 7.3888353968e-08 
1040.000 0.77799 2.58093 0.00182 -0.53686 0.15092 0.00046 -5.0994e-03 3.3882e-02 1.8997e-01 -1.0314e-04 2.9070e-04 2.8651e-03 0.01194 0.00818 0.01508 -0.00158 0.00003 0.00006 2.77331e-04 1.32666e-03 -1.0223401957e-02 -8.6194108054e-03 7.4142370040e-08 
1050.000 -2.36996 -0.86183 -0.00143 0.21082 -0.55701 -0.00070 1.9393e-03 7.8053e-03 2.4205e-01 3.1256e-05 2.4666e-04 3.6191e-03 0.00777 0.01250 0.01493 -0.00089 0.00062 0.00010 4.39002e-04 1.30830e-03 -1.0222704860e-02 -8.4753988829e-03 1.0302202881e-07 
1060.000 2.33340 -0.99089 0.00326 0.24281 0.54345 -0.00158 -2.7776e-02 1.9444e-03 2.6282e-01 -1.0141e-04 -8.9972e-05 3.9396e-03 0.00809 0.01207 0.01504 0.00141 -0.00028 0.00046 5.19022e-04 1.27891e-03 -1.0222547088e-02 -8.4246188381e-03 5.7568107857e-08 
1070.000 -0.61172 2.60228 -0.00645 -0.54777 -0.12996 0.00124 -2.3209e-03 -2.3862e-02 1.8829e-01 -1.8982e-04 -2.4408e-04 2.8102e-03 0.01198 0.00833 0.01489 0.00177 -0.00022 -0.00064 2.67705e-04 1.31603e-03 -1.0223503922e-02 -8.6397734371e-03 8.9327564708e-08 
1080.000 -1.78976 -1.90156 0.00559 0.42315 -0.39004 -0.00011 -2.4744e-02 1.2813e-02 1.9889e-01 -1.7608e-04 9.4273e-05 2.9431e-03 0.00927 0.01103 0.01488 -0.00239 -0.00053 0.00042 2.95469e-04 1.31960e-03 -1.0223284089e-02 -8.6082141885e-03 9.7569262491e-08 
1090.000 2.51680 -0.05871 0.00597 0.01711 0.59858 0.00074 4.4685e-02 2.3818e-02 2.7614e-01 3.0881e-04 3.8899e-04 4.1570e-03 0.00767 0.01248 0.01506 0.00052 0.00025 -0.00017 5.85490e-04 1.27682e-03 -1.0222281258e-02 -8.3599735489e-03 6.1349094196e-08 
1100.000 -1.70098 1.93788 -0.00309 -0.44085 -0.38298 -0.00016 7.5605e-03 1.4143e-02 2.2279e-01 3.1203e-04 2.0809e-04 3.3127e-03 0.00947 0.01090 0.01483 0.00242 0.00016 0.00093 3.71668e-04 1.29964e-03 -1.0223158892e-02 -8.5518540971e-03 8.7628417389e-08 
1110.000 -0.61286 -2.59543 0.00690 0.54833 -0.13241 0.00060 2.2022e-02 -4.9486e-03 1.7684e-01 1.5091e-04 -1.4583e-04 2.6223e-03 0.01221 0.00808 0.01490 -0.00139 -0.00043 -0.00071 2.33890e-04 1.32057e-03 -1.0223488956e-02 -8.6690264949e-03 6.7342030230e-08 
1120.000 2.40938 0.92726 -0.00883 -0.21781 0.54162 -0.00206 -3.6418e-02 -2.2015e-02 2.4217e-01 -3.0547e-04 -3.0467e-04 3.6581e-03 0.00773 0.01241 0.01506 -0.00076 -0.00024 -0.00017 4.51847e-04 1.28236e-03 -1.0222840118e-02 -8.4886339702e-03 7.1561112683e-08 
1130.000 -2.27053 1.04098 0.00483 -0.24678 -0.55002 0.00093 2.7023e-03 1.0451e-02 2.6305e-01 -1.4586e-04 6.2789e-05 3.9284e-03 0.00815 0.01210 0.01495 0.00149 -0.00026 -0.00070 5.16808e-04 1.27990e-03 -1.0222486876e-02 -8.4257807704e-03 9.2321212487e-08 
1140.000 0.78529 -2.53306 0.00355 0.54518 0.15168 0.00039 1.6935e-02 -6.3355e-03 1.9517e-01 2.3019e-04 9.1610e-05 2.9238e-03 0.01187 0.00834 0.01498 0.00173 0.00059 0.00021 2.86978e-04 1.32072e-03 -1.0223307466e-02 -8.6156048566e-03 8.9488974536e-08 
1150.000 1.79078 1.97169 0.00093 -0.42412 0.37552 -0.00128 3.2072e-02 7.1276e-03 1.9924e-01 3.5412e-04 -2.7966e-05 3.0059e-03 0.00967 0.01048 0.01504 -0.00243 -0.00012 0.00031 3.05021e-04 1.29096e-03 -1.0223381917e-02 -8.6273992546e-03 8.3599178647e-08 
1160.000 -2.48153 0.08547 0.00392 -0.01082 -0.60839 0.00213 5.9007e-03 -2.6969e-02 2.5932e-01 9.9463e-06 -2.2388e-04 3.8819e-03 0.00769 0.01250 0.01501 0.00062 0.00042 -0.00007 5.06373e-04 1.26833e-03 -1.0222467197e-02 -8.4477661388e-03 6.0291687794e-08 
1170.000 1.79721 -1.85570 -0.00581 0.42525 0.39306 -0.00147 -3.9183e-02 1.3817e-02 2.4173e-01 -3.5988e-04 9.3457e-05 3.6502e-03 0.00950 0.01062 0.01508 0.00239 0.00017 -0.00009 4.48887e-04 1.31195e-03 -1.0222714515e-02 -8.4618781518e-03 9.7168196852e-08 
1180.000 0.57644 2.61655 -0.00038 -0.54926 0.12304 0.00107 -4.7919e-03 2.4177e-03 1.8322e-01 -1.5642e-04 1.5170e-04 2.7280e-03 0.01253 0.00779 0.01487 -0.00082 0.00070 -0.00052 2.50467e-04 1.29488e-03 -1.0223536030e-02 -8.6781911278e-03 7.6422655514e-08 
1190.000 -2.35931 -0.98747 0.00298 0.24003 -0.54199 -0.00028 -3.6075e-03 8.6848e-03 2.1672e-01 1.4361e-04 3.2092e-05 3.2222e-03 0.00786 0.01244 0.01490 -0.00091 -0.00037 0.00083 3.49032e-04 1.26256e-03 -1.0223218725e-02 -8.6116278592e-03 5.4325319928e-08 
1200.000 2.33131 -1.00681 0.00611 0.23054 0.54088 -0.00133 3.9601e-02 -2.8128e-02 2.7993e-01 3.4649e-04 -3.3105e-04 4.2338e-03 0.00831 0.01183 0.01507 0.00171 -0.00024 0.00023 6.04098e-04 1.29803e-03 -1.0222077410e-02 -8.3199501766e-03 1.1078581042e-07 
1210.000 -0.77680 2.49962 -0.00159 -0.55265 -0.15592 0.00166 -1.8697e-02 -1.3098e-02 2.0359e-01 -1.0140e-04 -2.0005e-04 3.0326e-03 0.01143 0.00882 0.01494 0.00211 -0.00022 0.00069 3.10967e-04 1.30170e-03 -1.0223273031e-02 -8.6106078207e-03 9.4636716618e-08 
1220.000 -1.64727 -2.06739 0.00531 0.44904 -0.35861 -0.00179 -6.5375e-03 1.3945e-02 1.7824e-01 -2.2937e-04 1.7054e-04 2.6667e-03 0.00979 0.01046 0.01493 -0.00246 0.00005 -0.00073 2.39595e-04 1.26376e-03 -1.0223667897e-02 -8.7203119887e-03 4.9679710301e-08 
1230.000 2.54929 -0.09837 -0.00630 0.00273 0.58891 0.00181 -2.7282e-02 2.5697e-02 2.6995e-01 -1.5740e-04 3.2267e-04 4.0696e-03 0.00775 0.01238 0.01508 0.00082 0.00010 0.00012 5.55586e-04 1.27752e-03 -1.0222338700e-02 -8.3892353754e-03 8.5833705349e-08 
1240.000 -1.74444 1.82162 0.00126 -0.43730 -0.39979 -0.00007 1.8054e-02 1.0447e-02 2.4064e-01 1.7345e-04 4.4252e-05 3.6047e-03 0.00936 0.01084 0.01501 0.00237 -0.00046 -0.00008 4.35521e-04 1.31068e-03 -1.0222626546e-02 -8.4764265678e-03 9.4861119979e-08 
1250.000 -0.37863 -2.65229 0.00594 0.55828 -0.09422 -0.00096 2.8903e-03 -2.6967e-02 1.8591e-01 9.0300e-05 -2.5383e-04 2.8055e-03 0.01239 0.00774 0.01505 -0.00079 -0.00023 0.00018 2.64336e-04 1.26108e-03 -1.0223577312e-02 -8.6981623147e-03 5.1960671421e-08 
1260.000 2.42338 0.98505 -0.00373 -0.24271 0.52487 0.00024 6.7578e-03 7.4493e-04 2.1990e-01 -1.0246e-05 -9.2340e-05 3.2997e-03 0.00795 0.01223 0.01502 -0.00123 -0.00042 -0.00029 3.62723e-04 1.26349e-03 -1.0223148217e-02 -8.5969350846e-03 7.0414987714e-08 
1270.000 -2.29965 0.96127 0.00769 -0.23519 -0.54865 -0.00053 7.6990e-03 4.2389e-03 2.6337e-01 4.4211e-06 1.9929e-04 3.9532e-03 0.00852 0.01168 0.01501 0.00189 0.00051 -0.00026 5.21014e-04 1.31575e-03 -1.0222110860e-02 -8.3853485385e-03 1.2548853511e-07 
1280.000 0.90430 -2.47018 -0.00608 0.54658 0.17681 0.00021 5.3328e-03 2.9499e-02 2.2785e-01 1.8352e-04 2.9432e-04 3.4333e-03 0.01141 0.00873 0.01505 0.00207 0.00011 0.00027 3.95974e-04 1.26275e-03 -1.0223085491e-02 -8.5643652216e-03 6.6916913926e-08 
1290.000 1.65318 2.06909 0.00110 -0.45723 0.34620 0.00063 1.6631e-02 -1.5233e-02 1.7523e-01 1.7090e-04 -1.1253e-04 2.6165e-03 0.01069 0.00951 0.01499 -0.00242 0.00041 -0.00025 2.31522e-04 1.25886e-03 -1.0223660856e-02 -8.7332797037e-03 5.3508088983e-08 
1300.000 -2.54127 -0.01708 0.00559 0.01272 -0.58771 0.00107 -1.6800e-02 -1.5111e-02 2.4394e-01 -1.1222e-04 -3.3531e-04 3.6599e-03 0.00791 0.01231 0.01498 0.00117 -0.00053 0.00016 4.49885e-04 1.30267e-03 -1.0222614116e-02 -8.4700559847e-03 1.0186878803e-07 
1310.000 1.77052 -1.84182 -0.00270 0.43185 0.39863 -0.00204 5.3669e-03 -2.5361e-02 2.7379e-01 -1.5047e-04 -2.5471e-04 4.1108e-03 0.00943 0.01074 0.01503 0.00237 0.00002 -0.00051 5.65574e-04 1.26541e-03 -1.0222379932e-02 -8.3913923911e-03 8.2312163659e-08 
1320.000 0.34409 2.59788 0.00560 -0.57452 0.07825 0.00104 -1.2147e-02 5.2206e-03 1.7019e-01 -6.4991e-05 6.6762e-05 2.5413e-03 0.01262 0.00761 0.01496 0.00001 0.00016 0.00052 2.16812e-04 1.25247e-03 -1.0223711798e-02 -8.7544314399e-03 5.5407371839e-08 
1330.000 -2.37554 -1.17581 -0.00048 0.25945 -0.50271 -0.00125 1.9062e-02 5.8466e-03 2.1172e-01 1.1168e-04 1.3576e-04 3.1784e-03 0.00778 0.01240 0.01502 -0.00091 0.00038 -0.00015 3.37931e-04 1.29159e-03 -1.0223178779e-02 -8.5936547357e-03 9.5913328303e-08 
1340.000 2.28799 -1.06182 -0.00299 0.24756 0.53944 0.00052 -1.9195e-02 3.0951e-03 2.7760e-01 -4.7786e-05 1.4075e-05 4.1717e-03 0.00847 0.01168 0.01505 0.00186 0.00005 0.00039 5.79522e-04 1.27406e-03 -1.0222164967e-02 -8.3685794197e-03 1.1227351065e-07 
1350.000 -0.94352 2.36433 0.00572 -0.55878 -0.20573 0.00140 -8.5410e-03 9.4310e-04 2.1108e-01 -1.7876e-04 -6.7287e-05 3.1670e-03 0.01148 0.00873 0.01499 0.00208 -0.00027 -0.00039 3.34980e-04 1.24958e-03 -1.0223212633e-02 -8.6386521901e-03 5.7570884639e-08 
1360.000 -1.55480 -2.22286 -0.00009 0.45632 -0.31459 -0.00105 -1.8418e-02 -9.8666e-03 1.9828e-01 -1.4256e-04 -2.8026e-05 2.9849e-03 0.01068 0.00944 0.01507 -0.00237 0.00011 0.00015 2.97380e-04 1.28129e-03 -1.0223387323e-02 -8.6447131104e-03 7.0576731257e-08 
1370.000 2.55050 -0.07298 0.00005 0.00133 0.58849 0.00082 1.3421e-02 9.5646e-03 2.2716e-01 1.1620e-04 5.4284e-05 3.4142e-03 0.00770 0.01246 0.01504 0.00068 -0.00033 0.00003 3.88825e-04 1.27624e-03 -1.0222852142e-02 -8.5577844378e-03 9.8279204552e-08 
1380.000 -1.81064 1.73628 0.00302 -0.42426 -0.42658 -0.00155 1.9911e-02 -1.3007e-02 2.6433e-01 2.2762e-04 -3.8419e-05 3.9816e-03 0.01005 0.01010 0.01505 0.00247 0.00017 0.00023 5.28742e-04 1.24154e-03 -1.0222428340e-02 -8.4521457902e-03 5.8388202557e-08 
1390.000 -0.28952 -2.65629 -0.00471 0.55807 -0.06260 0.00013 -1.2873e-03 1.4450e-02 2.1089e-01 6.4761e-05 2.5983e-05 3.1605e-03 0.01250 0.00768 0.01502 0.00047 -0.00040 0.00035 3.33406e-04 1.28052e-03 -1.0223299703e-02 -8.6093714794e-03 8.9489822705e-08 
1400.000 2.33180 1.18492 0.00245 -0.26494 0.51232 0.00120 -4.5282e-03 -8.3623e-03 1.7573e-01 -9.1424e-05 -8.6003e-06 2.6216e-03 0.00816 0.01210 0.01493 -0.00157 0.00049 -0.00038 2.30596e-04 1.27237e-03 -1.0223517701e-02 -8.7205562413e-03 9.4774895929e-08 
1410.000 -2.34542 0.95639 0.00600 -0.22405 -0.55168 -0.00068 -2.5775e-02 1.6170e-02 2.7458e-01 -2.0729e-04 9.4617e-06 4.1204e-03 0.00906 0.01112 0.01503 0.00225 -0.00041 -0.00004 5.68442e-04 1.23924e-03 -1.0222398900e-02 -8.4147192104e-03 5.1603694130e-08 
1420.000 0.87372 -2.41036 -0.00202 0.54864 0.20030 0.00093 1.4258e-02 -1.8282e-02 2.4184e-01 -1.7028e-05 -1.4438e-04 3.6168e-03 0.01098 0.00923 0.01498 0.00233 -0.00004 -0.00054 4.38548e-04 1.27734e-03 -1.0222871637e-02 -8.5069844517e-03 9.4837445451e-08 
1430.000 1.39958 2.24768 0.00514 -0.47723 0.31301 -0.00023 -9.3033e-03 1.2262e-03 1.6816e-01 -2.0207e-05 -3.3230e-05 2.5013e-03 0.01101 0.00928 0.01491 -0.00239 -0.00040 0.00051 2.10377e-04 1.26477e-03 -1.0223620372e-02 -8.7484754658e-03 7.8427654086e-08 
1440.000 -2.61869 -0.03303 -0.00257 0.02117 -0.57711 -0.00197 2.2732e-02 1.3984e-03 2.3839e-01 9.1698e-05 1.4312e-04 3.5688e-03 0.00781 0.01238 0.01500 0.00092 0.00044 -0.00037 4.26523e-04 1.23455e-03 -1.0223000961e-02 -8.5619271690e-03 4.6168459035e-08 
1450.000 1.70549 -1.82137 -0.00238 0.42856 0.41797 0.00214 -1.4180e-02 2.1270e-02 2.6136e-01 9.4298e-06 2.5044e-04 3.9228e-03 0.00987 0.01033 0.01501 0.00248 0.00025 0.00037 5.15225e-04 1.27671e-03 -1.0222289123e-02 -8.4303544218e-03 1.2327906875e-07 
1460.000 0.08620 2.62040 0.00690 -0.57327 0.04825 -0.00079 1.2359e-02 1.1476e-02 2.1049e-01 5.3300e-05 7.0033e-05 3.1459e-03 0.01261 0.00761 0.01498 0.00015 -0.00009 -0.00049 3.31832e-04 1.25969e-03 -1.0223189442e-02 -8.6316648176e-03 8.9460217758e-08 
1470.000 -2.36467 -1.26118 -0.00069 0.27651 -0.49411 0.00011 -1.9827e-02 -2.0714e-02 1.9484e-01 -1.0113e-04 -1.9695e-04 2.9337e-03 0.00852 0.01159 0.01507 -0.00191 0.00003 0.00015 2.88848e-04 1.23374e-03 -1.0223523275e-02 -8.7009356082e-03 3.9290050588e-08 
1480.000 2.29423 -1.00298 0.00240 0.22164 0.55635 0.00137 4.1321e-03 -4.6739e-03 2.4301e-01 -5.1762e-05 -1.4586e-04 3.6383e-03 0.00903 0.01120 0.01497 0.00227 -0.00042 -0.00032 4.42302e-04 1.26834e-03 -1.0222564990e-02 -8.5119240556e-03 1.0470532374e-07 
1490.000 -1.01025 2.35852 0.00007 -0.54584 -0.20879 -0.00229 1.2930e-02 -2.4829e-02 2.6388e-01 9.5786e-05 -9.2974e-05 3.9642e-03 0.01137 0.00878 0.01506 0.00208 0.00037 0.00000 5.24817e-04 1.25680e-03 -1.0222427902e-02 -8.4408118714e-03 9.1535036893e-08 
1500.000 -1.41103 -2.25224 -0.00687 0.48550 -0.30180 0.00087 1.1524e-02 2.0373e-02 1.8109e-01 1.8340e-04 8.1785e-05 2.7023e-03 0.01184 0.00842 0.01494 -0.00185 -0.00038 0.00047 2.46565e-04 1.22917e-03 -1.0223688262e-02 -8.7479548920e-03 4.1741844225e-08 
1510.000 2.59457 0.12077 0.00702 -0.04287 0.57698 0.00035 3.0752e-03 -1.7862e-02 2.0803e-01 8.1272e-06 -6.1213e-05 3.0712e-03 0.00778 0.01258 0.01483 0.00094 0.00077 0.00000 3.20005e-04 1.26555e-03 -1.0223157682e-02 -8.6376067329e-03 9.8286070931e-08 
1520.000 -1.78736 1.80498 0.00424 -0.42461 -0.40785 -0.00017 -4.5942e-02 2.3671e-02 2.8059e-01 -4.1478e-04 2.9490e-05 4.2178e-03 0.01023 0.00992 0.01506 0.00246 -0.00033 -0.00001 6.01621e-04 1.25692e-03 -1.0222129295e-02 -8.3635852294e-03 1.0876814209e-07 
1530.000 -0.14405 -2.56875 -0.00029 0.58805 -0.04077 0.00036 -9.6154e-03 -1.3712e-02 2.0989e-01 -3.0870e-04 -1.5321e-05 3.1020e-03 0.01269 0.00773 0.01477 0.00064 0.00046 -0.00085 3.27117e-04 1.22844e-03 -1.0223348053e-02 -8.6677866127e-03 4.8943703903e-08 
1540.000 2.26408 1.40904 0.00760 -0.30134 0.47735 0.00030 -1.2872e-02 1.7875e-02 1.8734e-01 5.4968e-07 1.4949e-04 2.7525e-03 0.00865 0.01175 0.01479 -0.00203 -0.00046 0.00079 2.59156e-04 1.26195e-03 -1.0223438123e-02 -8.7023331076e-03 7.6206533221e-08 
1550.000 -2.36489 1.02080 -0.01174 -0.22288 -0.53795 -0.00197 4.8906e-02 -1.3176e-02 2.4555e-01 4.4962e-04 2.5929e-05 3.6990e-03 0.00902 0.01114 0.01505 0.00223 0.00026 0.00016 4.64964e-04 1.25210e-03 -1.0222673801e-02 -8.5056092138e-03 9.0352722651e-08 
1560.000 0.92322 -2.32538 0.00531 0.56169 0.22130 0.00137 -9.6895e-03 6.0395e-03 2.5654e-01 1.0869e-04 -1.3567e-05 3.8053e-03 0.01169 0.00864 0.01487 0.00201 -0.00018 0.00082 4.87533e-04 1.22352e-03 -1.0222615617e-02 -8.5115609263e-03 5.9895912947e-08 
1570.000 1.25412 2.34842 0.00342 -0.49208 0.27519 -0.00036 2.0447e-03 1.7475e-02 1.9692e-01 -1.4933e-04 1.0829e-04 2.9307e-03 0.01190 0.00839 0.01491 -0.00180 -0.00018 -0.00072 2.89344e-04 1.26598e-03 -1.0223340184e-02 -8.6680111436e-03 9.1521150012e-08 
1580.000 -2.64186 -0.14100 0.00061 0.03769 -0.56884 -0.00044 -3.7069e-02 1.1254e-02 2.0000e-01 -2.8674e-04 1.7241e-04 3.0156e-03 0.00765 0.01249 0.01506 0.00044 0.00024 -0.00004 3.07848e-04 1.24364e-03 -1.0223350323e-02 -8.6718673204e-03 8.3312109258e-08 
1590.000 1.73660 -1.78101 0.00593 0.42820 0.42987 0.00154 1.0379e-02 1.8361e-02 2.6598e-01 5.0169e-05 8.9151e-05 3.9633e-03 0.01058 0.00968 0.01495 0.00248 -0.00043 -0.00040 5.28151e-04 1.22349e-03 -1.0222386939e-02 -8.4707415287e-03 6.2713053316e-08 
1600.000 0.03610 2.59445 -0.00801 -0.57593 0.02254 -0.00181 1.5665e-02 -4.3639e-02 2.3314e-01 1.5654e-04 -3.2326e-04 3.5151e-03 0.01242 0.00769 0.01508 0.00065 0.00001 -0.00004 4.18037e-04 1.26662e-03 -1.0222810828e-02 -8.5381574232e-03 8.3351274931e-08 
1610.000 -2.24957 -1.43886 -0.00131 0.30406 -0.47829 0.00146 9.1482e-03 2.8087e-03 1.8404e-01 7.6979e-05 -1.6244e-04 2.7159e-03 0.00914 0.01128 0.01477 -0.00233 -0.00094 -0.00000 2.50048e-04 1.23163e-03 -1.0223581494e-02 -8.7419054383e-03 6.2937720350e-08 
1620.000 2.37064 -0.95030 0.00574 0.20323 0.55654 -0.00028 2.5253e-03 -1.2495e-02 2.2836e-01 -5.2769e-05 9.4248e-05 3.3595e-03 0.00904 0.01138 0.01477 0.00225 0.00101 -0.00021 3.82943e-04 1.22119e-03 -1.0223037409e-02 -8.6189072704e-03 6.4665332815e-08 
1630.000 -0.98350 2.35103 0.00464 -0.54179 -0.21739 -0.00092 -1.9585e-02 5.7729e-02 2.7047e-01 -9.7404e-05 5.0824e-04 4.0868e-03 0.01170 0.00843 0.01507 0.00184 0.00021 0.00009 5.68295e-04 1.26899e-03 -1.0222109324e-02 -8.3848274117e-03 1.0632056544e-07 
